Project,Analysis,From,To,Day,0-10,20-oct,20-30,30-40,40-50,50-60,60-70,70-80,80-90,90-100,%Toxicos,Toxics commits avarage,Number of authors with toxic commits,Number of authors with toxic commits > 50%,Total commits,Total commits per day,Accumulated commits,Committers,Committers Weight,classes,ncloc,functions,duplicated_lines,skipped_tests,coverage,complexity,comment_lines,comment_lines_density,duplicated_lines_density,files,directories,file_complexity,violations,duplicated_blocks,duplicated_files,lines,public_api,statements,blocker_violations,critical_violations,major_violations,minor_violations,info_violations,lines_to_cover,line_coverage,conditions_to_cover,branch_coverage,sqale_index,sqale_rating,last_commit_date,false_positive_issues,open_issues,reopened_issues,confirmed_issues,sqale_debt_ratio,new_sqale_debt_ratio,code_smells,new_code_smells,bugs,effort_to_reach_maintainability_rating_a,reliability_remediation_effort,reliability_rating,security_remediation_effort,security_rating,cognitive_complexity,new_development_cost,security_hotspots,security_review_rating
monica,v3.2.0,22/06/2021,26/08/2021,65,13,7,5,12,11,4,8,9,15,2,44%,0.334836006,4,4,86,1.323076923,3233,10,1.438645207,737,43748,3755,933,13,73,5637,8100,15.6,1,994,0,5.8,351,28,21,90613,0,16536,0,14,194,141,2,12797,73,,,2111,1,26/08/2021 00:00,16,351,0,0,0.2,0,305,0,46,0,320,3,0,1,2918,0,9,1
monica,v3.1.0,30/04/2021,22/06/2021,53,25,15,10,5,7,11,23,10,11,7,50%,0.357929014,6,6,124,2.339622642,3147,8,1.650967013,735,43512,3740,925,24,73.5,5610,8054,15.6,1.1,990,0,5.8,350,28,21,83697,0,16394,0,14,193,141,2,12504,73.5,,,2091,1,22/06/2021 00:00,16,350,0,0,0.2,1.418439716,304,0,46,0,320,3,0,1,2914,2820,9,1
monica,v3.0.0,30/04/2021,30/04/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,3023,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monica,v2.22.1,30/04/2021,30/04/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,3023,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monica,v2.22.0,18/03/2021,30/04/2021,43,15,6,7,5,1,6,17,10,2,10,56%,0.421672869,4,4,79,1.837209302,3023,7,2.934217439,734,43369,3734,928,24,73.3,5571,8051,15.7,1.1,990,0,5.7,772,27,20,83485,0,16318,0,16,614,140,2,12440,73.3,,,2648,1,30/04/2021 00:00,18,772,0,0,0.2,0.205761317,726,0,46,0,320,3,0,1,2880,2430,9,1
monica,v2.20.0,12/09/2020,18/03/2021,187,60,27,23,40,11,12,62,31,15,24,47%,0.348266702,14,14,305,1.631016043,2944,30,0.434193506,464,34742,2764,1077,8,48.2,4343,7184,17.1,1.5,710,0,6.2,739,33,22,71122,0,12209,1,9,602,125,2,18694,48.2,,,2306,1,18/03/2021 00:00,18,739,0,0,0.2,0,696,0,42,0,260,3,30,5,2327,6870,8,1
monica,2.19.1,27/08/2020,12/09/2020,16,10,4,3,14,5,2,6,3,1,9,36%,0.29351134,2,2,57,3.5625,2639,2,21.5450908,456,34314,2719,1072,8,77.1,4268,6989,16.9,1.5,700,0,6.2,801,33,22,70029,0,12066,0,51,576,172,2,11775,77.1,,,2490,1,09/12/2020 00:00,23,797,4,0,0.2,0.340136054,763,0,38,0,165,3,0,1,2290,1470,0,1
monica,2.19.0,23/05/2020,27/08/2020,96,37,18,10,69,18,0,20,6,4,14,22%,0.176028427,4,4,196,2.041666667,2582,17,0.601871918,456,34274,2712,1074,8,77.1,4258,6969,16.9,1.5,700,0,6.2,793,33,22,69950,0,12040,0,45,574,172,2,11773,77.1,,,2473,1,27/08/2020 00:00,23,789,4,0,0.2,0,756,0,37,0,160,2,0,1,2285,570,0,1
monica,2.18.0,22/03/2020,23/05/2020,62,41,27,17,46,21,4,19,16,13,17,31%,0.241941858,6,6,221,3.564516129,2386,16,0.581932229,455,34148,2702,1066,8,77.1,4236,6932,16.9,1.5,699,0,6.2,799,33,22,69698,0,11973,0,37,583,171,8,11719,77.1,,,2958,1,23/05/2020 00:00,17,799,0,0,0.3,0.169491525,752,0,47,0,265,3,0,1,2272,7080,65,1
monica,2.17.0,31/12/2019,22/03/2020,82,41,25,19,32,16,3,26,20,12,14,36%,0.270975883,7,7,208,2.536585366,2165,12,0.962651154,475,34208,2748,1233,9,75.8,4307,7130,17.2,1.8,719,0,6.1,183,36,25,70020,0,12028,0,5,116,55,7,11583,75.8,,,2119,1,22/03/2020 00:00,17,183,0,0,0.2,0.315420561,142,0,41,0,160,3,0,1,2283,51360,79,1
monica,2.16.0,12/11/2019,31/12/2019,49,30,13,15,7,16,5,16,19,3,13,40%,0.31087803,7,7,137,2.795918367,1957,17,0.89991478,440,31561,2511,1006,9,74.4,3931,6836,17.8,1.5,683,0,5.9,126,29,20,66062,0,11064,0,5,65,47,9,10922,74.4,,,1872,1,31/12/2019 00:00,19,125,0,1,0.2,0.641562064,88,0,38,0,165,2,0,1,2063,7170,1,1
monica,2.15.2,24/09/2019,12/11/2019,49,24,10,5,11,7,3,11,11,5,7,39%,0.295201281,6,6,94,1.918367347,1820,13,1.55916708,435,30402,2428,742,9,73.1,3818,6659,18,1.1,680,0,5.7,213,27,19,64841,0,10766,0,5,113,91,4,10507,73.1,,,1481,1,11/12/2019 00:00,20,212,0,1,0.2,0,111,0,102,0,428,3,0,1,2027,1230,4,1
monica,2.15.1,22/09/2019,24/09/2019,2,1,0,0,0,1,0,0,0,0,0,0%,0,0,0,2,1,1726,1,100,435,30279,2428,742,9,73.1,3817,6485,17.6,1.1,680,0,5.7,200,27,19,64843,0,10760,0,5,101,90,4,10507,73.1,,,1476,1,24/09/2019 00:00,20,199,0,1,0.2,0,110,0,90,0,313,3,0,1,2028,20550,10,1
monica,2.15.0,07/04/2019,22/09/2019,168,80,13,21,17,23,15,29,33,26,20,44%,0.332656668,9,9,277,1.648809524,1724,21,0.567308255,432,30165,2418,748,9,73,3799,6450,17.6,1.2,677,0,5.7,200,27,19,64614,0,10684,0,5,101,90,4,10464,73,,,1476,1,22/09/2019 00:00,20,199,0,1,0.2,0.129032258,110,0,90,0,313,3,0,1,2018,60450,10,1
monica,2.13.0,09/03/2019,07/04/2019,29,7,2,3,4,3,3,2,5,1,4,44%,0.333371836,5,5,34,1.172413793,1447,9,4.125286478,412,27717,2209,750,9,66.7,3459,6043,17.9,0.8,669,0,5.3,197,29,19,60541,0,9837,0,3,140,51,3,9873,66.7,,,1759,1,04/07/2019 00:00,27,195,0,2,0.2,0,151,0,46,0,200,3,0,1,1848,9960,0,0
monica,2.12.1,09/02/2019,09/03/2019,28,17,3,2,3,6,2,8,5,2,3,39%,0.283087039,6,6,51,1.821428571,1413,11,3.256931072,413,27730,2210,876,9,66.8,3471,5993,17.8,1,669,0,5.3,197,31,21,60195,0,9840,0,3,140,51,3,9890,66.8,,,1759,1,03/09/2019 00:00,50,195,0,2,0.2,0,151,0,46,0,200,3,0,1,1860,66330,0,0
monica,2.12.0,01/01/2019,09/02/2019,39,36,12,11,6,5,2,6,10,9,6,32%,0.248385179,4,4,103,2.641025641,1362,11,1.400896432,390,47805,2085,732,9,66.6,3318,6521,12,0.7,853,0,4,173,29,18,83166,0,9677,0,3,112,55,3,9477,66.6,,,1189,1,02/09/2019 00:00,34,170,0,3,0.1,0,127,0,46,0,200,3,0,1,1785,265230,0,0
monica,2.11.2,26/12/2018,01/01/2019,6,2,0,2,1,0,0,0,2,1,0,37%,0.297812968,2,2,8,1.333333333,1259,3,22.05882353,389,47689,2076,732,9,66.4,3295,6465,11.9,0.7,852,0,3.9,173,29,18,82928,0,9620,0,3,112,55,3,9408,66.4,,,1189,1,01/01/2019 00:00,34,170,0,3,0.1,0,127,0,46,0,200,3,0,1,1762,263970,0,0
monica,2.11.1,23/12/2018,26/12/2018,3,7,2,3,0,2,0,0,1,3,0,22%,0.178154627,2,2,18,6,1251,3,13.48314607,374,45549,2057,731,9,65.8,3274,6411,12.3,0.7,822,0,4.1,174,29,18,79772,0,9434,0,3,112,56,3,9177,65.8,,,1189,1,26/12/2018 00:00,34,171,0,3,0.1,0,127,0,47,0,202,3,0,1,1743,178140,0,0
monica,2.11.0,15/11/2018,23/12/2018,38,27,3,3,3,2,2,4,10,6,8,44%,0.348187811,7,7,68,1.789473684,1233,15,2.164454842,332,40453,1852,595,9,64.9,3035,5913,12.8,0.8,773,0,4,284,29,14,72345,0,8752,0,9,115,59,101,8457,64.9,,,1779,1,23/12/2018 00:00,16,279,0,5,0.1,0.081380208,228,0,49,0,212,3,0,1,1691,122880,0,0
monica,2.10.2,13/11/2018,15/11/2018,2,4,0,1,0,0,0,0,1,0,1,28%,0.23982094,1,1,7,3.5,1165,3,25.71428571,331,40428,1849,595,9,65,3029,5907,12.7,0.8,772,0,4,284,29,14,72300,0,8742,0,9,115,59,101,8443,65,,,1779,1,15/11/2018 00:00,16,279,0,5,0.1,0.081879964,228,0,49,0,212,3,0,1,1688,122130,0,0
monica,2.10.1,11/11/2018,13/11/2018,2,2,0,2,0,1,0,1,2,0,3,54%,0.452099323,2,2,11,5.5,1158,4,13.75921376,331,40428,1849,595,9,65,3029,5907,12.7,0.8,772,0,4,284,29,14,72298,0,8742,0,9,115,59,101,8443,65,,,1779,1,13/11/2018 00:00,16,279,0,5,0.1,0.075041273,228,0,49,0,212,3,0,1,1688,133260,0,0
monica,2.10.0,14/10/2018,11/11/2018,28,24,7,1,5,4,2,3,6,9,5,37%,0.29792147,7,7,66,2.357142857,1147,17,2.135022422,300,38385,1667,569,9,53.1,2733,5291,12.1,0.8,725,0,3.8,333,51,12,68152,0,8047,0,9,105,70,149,7557,53.1,,,2172,1,11/11/2018 00:00,12,326,0,7,0.2,0,274,0,55,0,227,3,0,1,1557,157200,0,0
monica,2.9.0,09/10/2018,14/10/2018,5,2,0,1,0,2,0,5,0,2,2,64%,0.502227851,2,2,14,2.8,1081,4,16.32653061,300,38325,1667,575,9,53.1,2733,5304,12.2,0.8,725,0,3.8,333,51,12,68102,0,8032,0,9,105,70,149,7536,53.1,,,2172,1,14/10/2018 00:00,12,326,0,7,0.2,0,274,0,55,0,227,3,0,1,1554,167340,0,0
monica,2.8.1,29/09/2018,09/10/2018,10,3,1,2,1,3,2,1,4,0,2,47%,0.349995638,3,3,19,1.9,1067,3,26.72064777,297,38168,1662,575,9,52.7,2722,5281,12.2,0.8,722,0,3.8,333,51,12,67844,0,7968,0,9,105,70,149,7467,52.7,,,2172,1,10/09/2018 00:00,12,326,0,7,0.2,0.013290803,274,0,55,0,227,3,0,1,1548,225720,0,0
monica,2.8.0,06/09/2018,29/09/2018,23,17,3,4,2,3,1,1,4,2,2,25%,0.201188968,4,4,39,1.695652174,1048,7,4.812249362,281,34448,1570,575,9,51.5,2580,5008,12.7,0.9,687,0,3.8,201,51,12,61980,0,7623,0,8,28,16,149,7168,51.5,,,1792,1,29/09/2018 00:00,9,194,0,7,0.2,0.018559762,198,0,0,0,0,1,0,1,1498,161640,0,0
monica,2.7.1,05/09/2018,06/09/2018,1,0,0,1,0,0,0,0,1,0,0,50%,0.351378918,1,1,2,2,1009,1,100,281,34448,1570,575,9,51.5,2580,5008,12.7,0.9,687,0,3.8,201,51,12,61980,0,7623,0,8,28,16,149,7168,51.5,,,1792,1,09/06/2018 00:00,9,194,0,7,0.2,0.018559762,198,0,0,0,0,1,0,1,1498,161640,0,0
monica,2.7.0,17/08/2018,05/09/2018,19,10,4,3,7,3,1,1,1,8,5,37%,0.312211946,3,3,43,2.263157895,1007,4,7.326576854,255,31777,1507,523,9,49.5,2453,4716,12.9,0.9,638,0,3.9,218,49,11,57863,0,7180,0,169,28,17,4,6735,49.5,,,1894,1,09/05/2018 00:00,8,211,0,7,0.2,0,215,0,0,0,0,1,0,1,1352,108690,0,0
monica,2.6.0,09/08/2018,17/08/2018,8,6,1,3,1,3,3,1,2,5,1,46%,0.347251562,3,3,26,3.25,964,5,8.01137546,250,30084,1467,520,0,52.4,2390,4582,13.2,0.9,615,0,4,218,49,11,55542,0,6983,0,169,28,17,4,6579,52.4,,,1894,1,17/08/2018 00:00,5,211,0,7,0.2,0,215,0,0,0,0,1,0,1,1313,62640,0,0
monica,2.5.0,26/07/2018,09/08/2018,14,7,1,1,1,3,5,4,6,3,3,61%,0.454611442,6,6,34,2.428571429,938,6,6.533127576,248,29528,1425,520,0,51.7,2344,4563,13.4,1,616,0,3.9,215,49,11,54636,0,6862,0,166,28,17,4,6497,51.7,,,1890,1,08/09/2018 00:00,5,208,0,7,0.2,0.100502513,215,0,0,0,0,1,0,1,1302,59700,0,0
monica,2.4.2,24/07/2018,26/07/2018,2,5,1,2,2,0,0,0,1,0,1,16%,0.140755485,2,2,12,6,904,6,11.9047619,248,29512,1425,520,0,50.1,2342,4561,13.4,1,616,0,3.9,221,49,11,54615,0,6855,0,166,32,19,4,6493,50.1,,,1900,1,26/07/2018 00:00,1,214,0,7,0.2,0.102933608,217,0,4,0,4,3,0,1,1298,58290,0,0
monica,2.4.0,22/06/2018,24/07/2018,32,16,1,2,2,3,6,5,4,7,7,54%,0.419557284,8,8,53,1.65625,892,12,2.455199474,242,25942,1288,568,0,42.7,2172,4146,13.8,1.1,590,0,3.7,68,51,12,49518,0,6359,0,8,33,18,9,7033,42.7,,,1252,1,24/07/2018 00:00,1,61,0,7,0.2,0.145697972,68,0,0,0,0,1,0,1,1232,50790,0,0
monica,2.3.1,14/06/2018,22/06/2018,8,2,0,0,1,1,1,0,1,2,1,55%,0.442611482,2,2,9,1.125,839,2,49.38271605,243,25840,1289,568,0,42.6,2168,4148,13.8,1.1,591,0,3.7,67,51,12,49432,0,6264,0,8,33,17,9,7024,42.6,,,1247,1,22/06/2018 00:00,1,60,0,7,0.2,0.173913043,67,0,0,0,0,1,0,1,1233,48300,0,0
monica,2.3.0,31/05/2018,14/06/2018,14,13,1,1,1,4,0,3,2,3,1,31%,0.242082925,4,4,29,2.071428571,830,5,10.58423285,242,25183,1284,565,0,42.4,2123,4119,14.1,1.2,580,0,3.7,62,51,12,48553,0,6148,0,6,32,16,8,6892,42.4,,,1191,1,14/06/2018 00:00,1,55,0,7,0.2,0.168208579,62,0,0,0,0,1,0,1,1173,35670,0,0
monica,2.2.0,14/05/2018,31/05/2018,17,19,3,4,1,0,2,2,2,4,5,35%,0.288630304,6,6,42,2.470588235,801,11,3.813906575,224,24577,1238,565,0,41.9,2043,3967,13.9,1.2,556,0,3.7,56,51,12,47267,0,5895,0,6,29,14,7,6631,41.9,,,1166,1,31/05/2018 00:00,1,49,0,7,0.2,0.159208983,56,0,0,0,0,1,0,1,1128,59670,0,0
monica,2.1.1,04/05/2018,14/05/2018,10,15,0,5,2,1,2,2,1,2,4,32%,0.253166704,3,3,34,3.4,759,7,5.256570713,223,24374,1231,565,0,40.4,2008,3937,13.9,1.2,554,0,3.6,54,51,12,46953,0,5814,0,7,26,14,7,6536,40.4,,,1148,1,14/05/2018 00:00,1,47,0,7,0.2,0.086805556,54,0,0,0,0,1,0,1,1092,115200,0,0
monica,2.1.0,17/04/2018,04/05/2018,17,19,4,4,1,3,4,3,1,3,5,34%,0.263598381,3,3,47,2.764705882,725,9,3.330249769,217,23569,1180,571,0,37.1,1883,3776,13.8,1.3,545,0,3.5,69,55,12,45460,0,5495,0,6,47,10,6,6212,37.1,,,1579,1,05/04/2018 00:00,1,60,0,9,0.2,0.101496422,69,0,0,0,0,1,0,1,1011,230550,0,0
monica,2.0.1,17/04/2018,17/04/2018,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,678,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.primefaces:primefaces,11.0.0-SNAPSHOT,28/09/2021,26/10/2021,28,32,10,2,6,8,9,3,41,29,18,63%,0.50102683,8,8,158,5.642857143,12718,9,2.094585969,1412,93970,11653,9900,0,0,19828,4170,4.2,6.4,1182,0,16.8,261,535,179,154340,0,38353,0,134,77,34,16,0,0,0,0,5243,1,26/10/2021 00:00,18,261,0,0,0.2,0.017271157,261,0,0,0,0,1,0,1,14390,5790,0,1
org.primefaces:primefaces,11.0.0-RC1,11/03/2021,28/09/2021,201,162,48,28,26,30,39,29,53,174,71,55%,0.444753381,16,16,660,3.28358209,12560,29,0.295749812,1406,93280,11564,9906,0,0,19681,4131,4.2,6.5,1177,0,16.7,271,535,180,153290,0,38102,0,134,81,39,17,0,0,0,0,5267,1,28/09/2021 00:00,18,271,0,0,0.2,0.46336519,271,0,0,0,0,1,0,1,14256,34530,0,1
org.primefaces:primefaces,10.0.0,11/03/2021,11/03/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,11900,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.primefaces:primefaces,10.0.0-SNAPSHOT,01/03/2021,11/03/2021,10,7,1,3,4,8,7,7,6,13,3,61%,0.45174631,6,6,59,5.9,11900,8,3.629865606,1398,90629,11283,7674,0,0,18994,3837,4.1,5.1,1169,0,16.3,293,456,169,149471,0,36847,0,130,97,52,14,0,0,0,0,5662,1,03/11/2021 00:00,18,293,0,0,0.2,0.366132723,293,0,0,0,0,1,0,1,13618,13110,0,1
org.primefaces:primefaces,10.0.0-RC2,22/01/2021,01/03/2021,38,37,19,9,7,13,11,12,12,35,17,50%,0.398077721,9,9,172,4.526315789,11841,16,1.089251449,1398,90539,11275,7695,0,0,18975,3833,4.1,5.2,1169,0,16.2,292,459,168,149369,0,36818,0,130,97,51,14,0,0,0,0,5642,1,03/01/2021 00:00,18,292,0,0,0.2,0.15503876,292,0,0,0,0,1,0,1,13595,18060,0,1
org.primefaces:primefaces,10.0.0-rc.1,15/01/2021,22/01/2021,7,14,2,3,3,10,8,10,21,13,10,65%,0.501016576,6,6,94,13.42857143,11669,9,2.614189238,1388,89776,11224,7663,0,0,18856,3884,4.1,5.2,1162,0,16.2,383,449,167,148431,0,36508,1,130,121,49,82,0,0,0,0,6493,1,22/01/2021 00:00,18,383,0,0,0.2,0.082348729,383,0,0,0,0,1,0,1,13506,83790,0,1
org.primefaces:primefaces,10.0-SNAPSHOT,02/01/2021,15/01/2021,13,19,3,2,2,9,1,5,2,40,7,61%,0.502706316,7,7,90,6.923076923,11575,13,1.805903331,1384,89440,11186,7642,0,0,18799,3876,4.2,5.2,1159,0,16.2,383,446,167,147954,0,36379,1,132,119,48,83,0,0,0,0,6523,1,15/01/2021 00:00,18,383,0,0,0.2,0.100783875,383,0,0,0,0,1,0,1,13448,107160,0,1
org.primefaces:primefaces,9.0-SNAPSHOT,05/03/2020,02/01/2021,303,298,94,71,43,70,52,48,73,310,155,52%,0.430793222,29,29,1214,4.00660066,11485,48,0.162292813,1384,89444,11186,7642,0,0,18814,3876,4.2,5.2,1159,0,16.2,383,446,167,147961,0,36383,1,132,119,48,83,0,0,0,0,6523,1,01/02/2021 00:00,18,383,0,0,0.2,0.107719928,383,0,0,0,0,1,0,1,13460,100260,0,1
org.primefaces:primefaces,8,04/03/2020,05/03/2020,1,0,0,1,0,0,1,0,0,0,0,50%,0.262321502,1,1,2,2,10271,1,100,1297,83888,10324,7154,0,0,17592,3335,3.8,5.2,1092,0,16.1,680,442,165,138672,0,34514,1,176,341,79,83,0,0,0,0,13220,1,03/05/2020 00:00,3,680,0,0,0.5,0,620,0,22,0,660,3,570,2,12954,3960,0,1
org.primefaces:primefaces,8.0-SNAPSHOT,30/01/2020,04/03/2020,34,11,4,3,2,2,0,5,1,8,5,46%,0.376252407,6,6,41,1.205882353,10269,10,4.451451359,1297,83849,10322,7154,0,0,17583,3333,3.8,5.2,1092,0,16.1,680,442,165,138626,0,34493,1,176,341,79,83,0,0,0,0,13220,1,03/04/2020 00:00,3,680,0,0,0.5,0,620,0,22,0,660,3,570,2,12929,4770,0,1
org.primefaces:primefaces,8.0.RC3,19/12/2019,30/01/2020,42,25,8,7,7,6,6,9,8,15,9,47%,0.363503876,10,10,100,2.380952381,10228,13,2.212739131,1293,83480,10264,7118,0,0,17485,3299,3.8,5.2,1089,0,16.1,628,435,163,138048,0,34358,1,149,317,79,82,0,0,0,0,12738,1,30/01/2020 00:00,3,628,0,0,0.5,1.029295329,590,0,0,0,0,1,570,2,12877,12630,0,1
org.primefaces:primefaces,8.0.RC2,04/12/2019,19/12/2019,15,6,4,3,3,4,3,6,6,18,3,64%,0.496349573,10,10,56,3.733333333,10128,11,3.198378783,1293,83443,10258,7122,0,0,17472,3289,3.8,5.2,1089,0,16.1,638,435,163,137981,0,34343,1,149,326,80,82,0,0,0,0,12815,1,19/12/2019 00:00,3,638,0,0,0.5,0.75971538,598,0,2,0,30,3,570,2,12877,91350,0,1
org.primefaces:primefaces,8.0.RC1,08/11/2019,04/12/2019,26,40,10,11,6,5,9,8,50,61,26,68%,0.548820394,11,11,226,8.692307692,10072,13,1.345340615,1294,83455,10271,7131,0,0,17486,3272,3.8,5.2,1090,0,16.1,630,435,165,137994,0,34331,1,149,328,82,70,0,0,0,0,12719,1,12/04/2019 00:00,3,630,0,0,0.5,0.646532438,590,0,2,0,30,3,570,2,12872,89400,0,1
org.primefaces:primefaces,7.1-SNAPSHOT,18/03/2019,08/11/2019,235,195,51,45,29,56,38,49,54,270,95,57%,0.465068653,34,34,882,3.753191489,9846,49,0.241631437,1293,84136,10326,12055,0,0,17681,3328,3.8,8.7,1091,0,16.2,1204,703,262,138900,0,34740,1,384,463,311,45,0,0,0,0,21895,1,11/08/2019 00:00,3,1204,0,0,0.9,1.429997149,1137,0,28,0,720,3,575,4,13086,70140,0,1
org.primefaces:primefaces,7,18/03/2019,18/03/2019,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,8964,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.primefaces:primefaces,7.0-SNAPSHOT,14/02/2019,18/03/2019,32,24,6,1,4,6,4,2,12,47,11,64%,0.530276372,12,12,117,3.65625,8964,15,1.618143201,1262,83527,10156,13119,0,0,17582,4182,4.8,9,1067,0,16.5,1049,750,292,138746,0,34750,1,382,476,174,16,0,0,0,0,21944,1,18/03/2019 00:00,3,1049,0,0,0.9,0.859106529,986,0,30,0,745,3,495,2,13259,8730,0,0
org.primefaces:primefaces,7.0.RC3,30/01/2019,14/02/2019,15,18,2,2,2,2,2,1,1,11,9,48%,0.404275208,7,7,50,3.333333333,8847,10,4.270706456,1262,83463,10150,13099,0,0,17565,4195,4.8,9.6,1067,0,16.5,1050,747,291,130204,0,34720,1,382,477,174,16,0,0,0,0,21899,1,14/02/2019 00:00,3,1050,0,0,0.9,0.377041306,987,0,30,0,745,3,495,2,13245,41640,0,0
org.primefaces:primefaces,7.0.RC2,16/01/2019,30/01/2019,14,15,1,2,3,5,1,1,4,24,3,55%,0.456203687,6,6,59,4.214285714,8797,8,3.221969001,1262,83426,10143,13099,0,0,17558,4198,4.8,9.6,1067,0,16.5,1047,747,291,130154,0,34706,1,382,475,173,16,0,0,0,0,21865,1,30/01/2019 00:00,3,1047,0,0,0.9,0.336203362,984,0,30,0,745,3,495,2,13247,48780,0,0
org.primefaces:primefaces,7.0.RC1,14/01/2019,16/01/2019,2,5,0,0,1,1,2,0,1,6,2,61%,0.488329199,3,3,18,9,8738,4,14.10934744,1262,83420,10143,13099,0,0,17553,4198,4.8,9.6,1067,0,16.5,1047,747,291,130146,0,34702,1,382,475,173,16,0,0,0,0,21865,1,16/01/2019 00:00,3,1047,0,0,0.9,0.338493292,984,0,30,0,745,3,495,2,13244,48450,0,0
org.primefaces:primefaces,6.3-SNAPSHOT,14/01/2019,14/01/2019,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,8720,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apache_openmeetings,7.0.0-SNAPSHOT,17/07/2021,25/10/2021,100,53,17,6,3,7,4,6,4,10,11,28%,0.230030911,2,2,121,1.21,3371,2,41.80042347,623,102312,4602,470,0,50.5,9395,5782,5.3,0.4,741,0,14.2,372,28,20,128317,0,19495,35,115,154,54,14,24738,55.1,7862,36.2,8853,1,25/10/2021 00:00,850,372,0,0,0.3,0,365,0,6,0,65,3,30,5,5760,3150,0,1
apache_openmeetings,6.1.0-SNAPSHOT,05/03/2021,17/07/2021,134,20,9,3,5,4,3,4,10,15,12,51%,0.42896935,3,3,85,0.634328358,3250,3,2.910475255,609,100572,4581,470,0,50.6,9382,5735,5.4,0.4,727,0,14.5,370,28,20,126100,0,19469,34,110,149,63,14,24687,55.2,7880,36.2,8780,1,17/07/2021 00:00,848,370,0,0,0.3,9.286592866,353,0,5,0,60,3,360,2,5810,32520,0,1
apache_openmeetings,6.0.0-SNAPSHOT,01/12/2020,05/03/2021,94,46,7,10,6,5,7,15,8,14,14,43%,0.34045361,3,3,132,1.404255319,3165,3,4.123978732,600,99482,4500,410,0,50.3,9242,5697,5.4,0.3,715,0,14.5,411,25,19,124675,0,19188,34,135,140,88,14,24334,54.9,7804,35.9,5957,1,03/05/2021 00:00,843,411,0,0,0.2,0.092272203,406,0,5,0,60,3,0,1,5797,26010,3,1
apache_openmeetings,5.1.0-SNAPSHOT,19/09/2020,01/12/2020,73,46,8,12,5,3,3,6,11,16,25,45%,0.381755885,1,1,135,1.849315068,3033,2,7.133058985,591,102550,5230,410,0,0,10821,5877,5.4,0.3,737,0,16.4,490,25,19,127627,0,22556,38,135,203,95,19,27233,0,,,5356,1,12/01/2020 00:00,1045,490,0,0,0.2,0.141342756,485,0,5,0,60,4,0,1,7359,42450,0,1
apache_openmeetings,5.0.1-SNAPSHOT,17/08/2020,19/09/2020,33,11,4,3,2,4,2,3,4,17,14,62%,0.532523274,2,2,64,1.939393939,2898,2,26.3671875,583,101336,5128,476,0,45.7,10595,5856,5.5,0.4,727,0,16.2,1369,29,23,126154,0,22332,40,390,359,269,311,27100,48.6,7612,35.6,31696,1,19/09/2020 00:00,673,1369,0,0,1,0.174978128,1362,0,4,0,40,4,90,2,7226,34290,0,1
apache_openmeetings,5.0.0-SNAPSHOT,03/06/2020,17/08/2020,75,9,1,2,1,5,2,4,1,3,9,51%,0.419711732,2,2,37,0.493333333,2834,2,10.22644266,583,100403,5128,476,0,45.8,10595,5837,5.5,0.4,726,0,16.2,1149,29,23,125293,0,22332,40,214,325,259,311,27100,48.6,7612,35.8,15417,1,17/08/2020 00:00,754,1149,0,0,0.5,2.777777778,1145,0,4,0,40,4,0,1,7226,720,0,1
apache_openmeetings,5.0.0-M5-SNAPSHOT,19/04/2020,03/06/2020,45,54,8,13,5,5,6,9,10,18,31,46%,0.390060425,4,4,159,3.533333333,2797,5,1.412387673,583,100191,5117,432,0,45,10554,5832,5.5,0.3,726,0,16.2,1134,27,21,125064,0,22222,40,207,318,259,310,26989,47.9,7562,34.8,14123,1,06/03/2020 00:00,760,1134,0,0,0.5,0.324825014,1131,0,3,0,30,3,0,1,7133,238590,2,1
