#,PLANTA,FRUTO,SEVERIDAD (%),"Rain (S-RGF 21246400:21256003-1), mm, PATFA1 (INIAP)","Temperature (S-THC 21246400:21262596-1), *C, PATFA1 (INIAP)","RH (S-THC 21246400:21262596-2), %, PATFA1 (INIAP)","Dew Point (S-THC 21246400:21262596-3), *C, PATFA1 (INIAP)","Wind Speed (S-WSB 21246400:21262656-1), m/s, PATFA1 (INIAP)","Gust Speed (S-WSB 21246400:21262656-2), m/s, PATFA1 (INIAP)","Wind Direction (S-WDA 21246400:21268488-1), *, PATFA1 (INIAP)",INCIDENCIA,
87,PL009,7,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
88,PL009,8,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
89,PL009,9,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
90,PL009,10,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
91,PL010,1,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
92,PL010,2,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
93,PL010,3,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
94,PL010,4,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
95,PL010,5,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
96,PL010,6,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
97,PL010,7,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
98,PL010,8,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
99,PL010,9,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
100,PL010,10,0,0.018055556,26.13617907,82.34363393,22.37441171,0.100446429,0.865079365,150.3680556,0,
1,PL001,1,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
2,PL001,2,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
3,PL001,3,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
4,PL001,4,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
5,PL001,5,95,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
6,PL001,6,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
7,PL001,7,35,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
8,PL001,8,95,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
9,PL001,9,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
10,PL001,10,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
11,PL002,1,30,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
12,PL002,2,80,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
13,PL002,3,98,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
14,PL002,4,90,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
15,PL002,5,80,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
16,PL002,6,80,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
17,PL002,7,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
18,PL002,8,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
19,PL002,9,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
20,PL002,10,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
21,PL003,1,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
22,PL003,2,65,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
23,PL003,3,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
24,PL003,4,40,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
25,PL003,5,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
26,PL003,6,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
27,PL003,7,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
28,PL003,8,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
29,PL003,9,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
30,PL003,10,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
31,PL004,1,95,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
32,PL004,2,60,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
33,PL004,3,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
34,PL004,4,85,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
35,PL004,5,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
36,PL004,6,30,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
37,PL004,7,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
38,PL004,8,15,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
39,PL004,9,98,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
40,PL004,10,10,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
41,PL005,1,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
42,PL005,2,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
43,PL005,3,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
44,PL005,4,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
45,PL005,5,90,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
46,PL005,6,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
47,PL005,7,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
48,PL005,8,60,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
49,PL005,9,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
50,PL005,10,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
51,PL006,1,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
52,PL006,2,85,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
53,PL006,3,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
54,PL006,4,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
55,PL006,5,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
56,PL006,6,60,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
57,PL006,7,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
58,PL006,8,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
59,PL006,9,80,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
60,PL006,10,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
61,PL007,1,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
62,PL007,2,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
63,PL007,3,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
64,PL007,4,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
65,PL007,5,95,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
66,PL007,6,75,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
67,PL007,7,90,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
68,PL007,8,95,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
69,PL007,9,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
70,PL007,10,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
71,PL008,1,98,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
72,PL008,2,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
73,PL008,3,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
74,PL008,4,90,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
75,PL008,5,90,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
76,PL008,6,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
77,PL008,7,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
78,PL008,8,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
79,PL008,9,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
80,PL008,10,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
81,PL009,1,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
82,PL009,2,50,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
83,PL009,3,95,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
84,PL009,4,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
85,PL009,5,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
86,PL009,6,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
87,PL009,7,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
88,PL009,8,95,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
89,PL009,9,90,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
90,PL009,10,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
91,PL010,1,90,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
92,PL010,2,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
93,PL010,3,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
94,PL010,4,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
95,PL010,5,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
96,PL010,6,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
97,PL010,7,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
98,PL010,8,100,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
99,PL010,9,90,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,1,
100,PL010,10,0,0.000595238,27.08597173,79.86222867,22.7321999,0.10094246,0.793402778,144.6319444,0,
1,PL001,1,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
2,PL001,2,10,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
3,PL001,3,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
4,PL001,4,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
5,PL001,5,95,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
6,PL001,6,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
7,PL001,7,90,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
8,PL001,8,95,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
9,PL001,9,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
10,PL001,10,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
11,PL002,1,98,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
12,PL002,2,80,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
13,PL002,3,98,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
14,PL002,4,90,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
15,PL002,5,80,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
16,PL002,6,80,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
17,PL002,7,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
18,PL002,8,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
19,PL002,9,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
20,PL002,10,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
21,PL003,1,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
22,PL003,2,90,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
23,PL003,3,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
24,PL003,4,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
25,PL003,5,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
26,PL003,6,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
27,PL003,7,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
28,PL003,8,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
29,PL003,9,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
30,PL003,10,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
31,PL004,1,95,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
32,PL004,2,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
33,PL004,3,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
34,PL004,4,85,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
35,PL004,5,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
36,PL004,6,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
37,PL004,7,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
38,PL004,8,90,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
39,PL004,9,98,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
40,PL004,10,40,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
41,PL005,1,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
42,PL005,2,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
43,PL005,3,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
44,PL005,4,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
45,PL005,5,90,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
46,PL005,6,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
47,PL005,7,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
48,PL005,8,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
49,PL005,9,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
50,PL005,10,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
51,PL006,1,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
52,PL006,2,85,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
53,PL006,3,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
54,PL006,4,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
55,PL006,5,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
56,PL006,6,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
57,PL006,7,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
58,PL006,8,95,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
59,PL006,9,80,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
60,PL006,10,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
61,PL007,1,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
62,PL007,2,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
63,PL007,3,98,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
64,PL007,4,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
65,PL007,5,95,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
66,PL007,6,75,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
67,PL007,7,90,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
68,PL007,8,95,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
69,PL007,9,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
70,PL007,10,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
71,PL008,1,98,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
72,PL008,2,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
73,PL008,3,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
74,PL008,4,90,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
75,PL008,5,90,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
76,PL008,6,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
77,PL008,7,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
78,PL008,8,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
79,PL008,9,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
80,PL008,10,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
81,PL009,1,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
82,PL009,2,98,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
83,PL009,3,95,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
84,PL009,4,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
85,PL009,5,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
86,PL009,6,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
87,PL009,7,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
88,PL009,8,95,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
89,PL009,9,90,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
90,PL009,10,50,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
91,PL010,1,90,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
92,PL010,2,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
93,PL010,3,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
94,PL010,4,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
95,PL010,5,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
96,PL010,6,5,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
97,PL010,7,5,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
98,PL010,8,100,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
99,PL010,9,90,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,1,
100,PL010,10,0,0.003174603,27.18315129,78.12745933,22.46874901,0.146081349,0.996428571,141.0649802,0,
1,PL001,1,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
2,PL001,2,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
3,PL001,3,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
4,PL001,4,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
5,PL001,5,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
6,PL001,6,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
7,PL001,7,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
8,PL001,8,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
9,PL001,9,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
10,PL001,10,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
11,PL002,1,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
12,PL002,2,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
13,PL002,3,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
14,PL002,4,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
15,PL002,5,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
16,PL002,6,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
17,PL002,7,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
18,PL002,8,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
19,PL002,9,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
20,PL002,10,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
21,PL003,1,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
22,PL003,2,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
23,PL003,3,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
24,PL003,4,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
25,PL003,5,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
26,PL003,6,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
27,PL003,7,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
28,PL003,8,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
29,PL003,9,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
30,PL003,10,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
31,PL004,1,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
32,PL004,2,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
33,PL004,3,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
34,PL004,4,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
35,PL004,5,0,0.02390873,26.23751042,82.25650397,22.55103472,0.114831349,0.879712302,190.7559524,0,
